date,PriceUSD,CapMrktCurUSD,CapMVRVCur,SplyCur,IssTotUSD,IssTotNtv,HashRate,AdrActCnt
2015-01-10,1.68092277904497,59635533.4902659127114659744526,0.15908616,35477854.32722158,47317.9762301159055,28150,1.3769506604742,13480
2015-01-11,1.76820486379985,62780298.161114298730671720763,0.16803407,35505104.32722158,48183.5825385459125,27250,1.29650812131717,12930
2015-01-12,1.73226348621632,61553738.5360527897852924521856,0.16487155,35533704.32722158,49542.735705786752,28600,1.35592137351273,12322
2015-01-13,1.58159444727327,56239844.7147774673155661011666,0.15108631,35558954.32722158,39935.2597936500675,25250,1.19709841542645,14333
2015-01-14,1.15954192678177,41263579.9782435938818550945966,0.1120537,35586104.32722158,31481.5633121250555,27150,1.27447463686851,13311
2015-01-15,1.3001642113484,46300478.397479342390477378472,0.12583861,35611254.32722158,32699.12991541226,25150,1.1197512609717,11804
2015-01-16,1.40457449101589,50053211.9535736518979753309062,0.13606836,35635854.32722158,34552.532478990894,24600,1.09526365884309,12023
2015-01-17,1.32168700791172,47135263.3980378174152255189176,0.1282006,35662954.32722158,35817.717914407612,27100,1.20657094124584,11419
2015-01-18,1.35049900163453,48199652.8369952079738934891574,0.13111513,35690254.32722158,36868.622744622669,27300,1.18139113329218,10869
2015-01-19,1.36746020430242,48842334.1374852073196406702236,0.13290062,35717554.32722158,37331.663577456066,27300,1.09541050939893,12272
2015-01-20,1.33748302361132,47811345.8033751615245534362856,0.13028964,35747254.32722158,39723.245801256204,29700,1.19171033440103,11980
2015-01-21,1.3943479957168,49881829.536824255335484528544,0.13624398,35774304.32722158,37717.11328413944,27050,1.08537927762787,11881
2015-01-22,1.43022174068878,51210168.2805536649786528798724,0.13990968,35805754.32722158,44980.473744662131,31450,1.24728152421718,10585
2015-01-23,1.44406140268247,51749462.8783727935761540717026,0.14151734,35836054.32722158,43755.060501278841,30300,1.19601615001856,9459
2015-01-24,1.88586842963531,67637999.4973417036256249619898,0.18477292,35865704.32722158,55915.9989386869415,29650,1.17035903788945,11669
2015-01-25,2.2623895178887,81211309.521372991548778678146,0.22170601,35896254.32722158,69115.999771499785,30550,1.23546184209626,13807
2015-01-26,2.11543564405508,75997880.8408951410883408846264,0.20707126,35925404.32722158,61664.949024205582,29150,1.22158462697676,13721
2015-01-27,2.11512736906666,76051105.8093118095018756105228,0.20728149,35955804.32722158,64299.872019626464,30400,1.27396818731024,11884
2015-01-28,1.90028799992034,68381016.7705007122173335289372,0.18655083,35984554.32722158,54633.279997709775,28750,1.20482188767004,11174
2015-01-29,1.93580735794966,69715109.8718195569695533056628,0.19034549,36013454.32722158,55944.832644745174,28900,1.2368241473598,17201
2015-01-30,1.91573441815973,69048344.9899339242670275429734,0.18855458,36042754.32722158,56131.018452080089,29300,1.25426244443665,14264
2015-01-31,1.86621999016937,67316522.6519462682267857190046,0.18382772,36071054.32722158,52814.025721793171,28300,1.21145485247635,22076
2015-02-01,1.83135911247273,66112712.8606515906771444175134,0.18056603,36100354.32722158,53658.821995450989,29300,1.25344618617526,24425
2015-02-02,1.88128044385304,67969353.6808169727448530366032,0.18932282,36129304.32722158,54463.068849545508,28950,1.23766677177839,21617
2015-02-03,1.83182480953609,66235587.3461201728464584368222,0.18457684,36158254.32722158,53031.3282360698055,28950,1.23766677177839,12556
2015-02-04,1.81292848052021,65600643.6197189907326623381318,0.18277492,36184904.32722158,48314.5440058635965,26650,1.13933746003088,24735
2015-02-05,1.74249471081543,63100184.3803000153228880929794,0.17590999,36212554.32722158,48179.9787540466395,27650,1.16615268097101,10095
2015-02-06,1.78773698259088,64790903.2984453347593402471904,0.18060586,36241854.32722158,52380.693589912784,29300,1.23470501603794,12045
2015-02-07,1.8236401239691,66143891.097685147867964773178,0.18439019,36270254.32722158,51791.37952072244,28400,1.19677892339513,21514
2015-02-08,1.79472908455186,65145981.4417961151364532211388,0.18160607,36298504.32722158,50701.096638590045,28250,1.18509326160353,19323
2015-02-09,1.7435530890869,63333614.551623197677496175302,0.17656477,36324454.32722158,45245.202661805055,25950,1.08110597719975,19197
2015-02-10,1.77137914878568,64393536.7576368754834252909744,0.17954426,36352204.32722158,49155.77137880262,27750,1.15609598717892,16474
2015-02-11,1.73382909758841,63079224.1251205461109937098878,0.17588402,36381454.32722158,50714.5011044609925,29250,1.21858766216157,18534
2015-02-12,1.76822566848051,64385082.7486337212062886814058,0.17952798,36412254.32722158,54461.350589199708,30800,1.25654708537801,14061
2015-02-13,1.82936446193883,66662414.7820087303527938159514,0.1859443,36440204.32722158,51130.7367111902985,27950,1.1336249870155,16943
2015-02-14,1.96135268343306,71533384.8134023338794457174348,0.19947371,36471454.32722158,61292.271357283125,31250,1.26746979764702,14158
2015-02-15,1.83540531016195,66992393.533382149276883334881,0.18699916,36500054.32722158,52492.59187063177,28600,1.1726984614237,14066
2015-02-16,1.80403580986525,65897918.071011032804186692095,0.18393304,36528054.32722158,50513.002676227,28000,1.16757068517424,14779
2015-02-17,1.8688056366274,68314852.215623506229723699292,0.19067013,36555354.32722158,51018.39387992802,27300,1.13838141804488,11358
2015-02-18,1.82041606453146,66598564.2861787445242063009068,0.18586817,36584254.32722158,52610.024264959194,28900,1.20509974291198,12556
2015-02-19,1.85437571376576,67890464.5621871571070997371008,0.18945918,36610954.32722158,49511.831557545792,26700,1.08927795154286,12258
2015-02-20,1.85706118446185,68041337.038709070396178006723,0.18987759,36639254.32722158,52554.831520270355,28300,1.14800602382305,11403
2015-02-21,1.85671984674942,68084532.2748543582033830764836,0.18998731,36669254.32722158,55701.5954024826,30000,1.21696751642019,10470
2015-02-22,1.80977971078757,66417746.8604096266456316997606,0.18533741,36699354.32722158,54474.369294705857,30100,1.21929306128063,9064
2015-02-23,1.81842737068886,66786208.2043447313144944575988,0.18635444,36727454.32722158,51097.809116356966,28100,1.13439669460323,12740
2015-02-24,1.82747430905847,67173120.7019566193079008657826,0.18742175,36757354.32722158,54641.481840848253,29900,1.20706267504045,12858
2015-02-25,1.80521405675311,66407334.1889038286054023241138,0.18533812,36786404.32722158,52441.4683486778455,29050,1.17274818427843,11912
2015-02-26,1.79997972597799,66262391.4443799629859449330242,0.18492877,36812854.32722158,47609.4637521178355,26450,1.0819036461793,10424
2015-02-27,1.86984501976224,68888090.3713062619546913971392,0.19229882,36841604.32722158,53758.0443181644,28750,1.1794713507524,14831
2015-02-28,1.83657843741337,67715848.7106971183283140445246,0.18902746,36870654.32722158,53352.6036068583985,29050,1.19177887789069,14800
2015-03-01,1.90452479270074,70276211.2820410083236686099692,0.19617905,36899604.32722158,55135.992748686423,28950,1.1803268256529,14546
2015-03-02,1.95668777857529,72253248.3850263119002565427582,0.20169716,36926304.32722158,52243.563687960243,26700,1.06920554154502,14567
2015-03-03,1.97755563456014,73081170.2991817592612316158212,0.20395664,36955304.32722158,57349.11340224406,29000,1.16130938969309,14866
2015-03-04,1.92314564419647,71124280.6248886420009667438226,0.19855855,36983304.32722158,53848.07803750116,28000,1.12126423832436,19705
2015-03-05,1.9245712296869,71227042.338897545518290323302,0.19885486,37009304.32722158,50038.8519718594,26000,1.02165046218768,15807
2015-03-06,1.90447755065,70538047.762071055798223027,0.1969809,37038004.32722158,54658.505703655,28700,1.11512976583382,13538
2015-03-07,1.89602237823459,70280533.3063628808961401504522,0.19626058,37067354.32722158,55648.2568011852165,29350,1.14038531802169,23334
2015-03-08,1.89505416841581,70301780.2131247853623057610217,0.25706317,37097504.32722157,57135.8831777366715,30150,1.17041130294671,13879
2015-03-09,1.94193242528435,72099687.1026441681028527034295,0.26363083,37127804.32722157,58840.552486115805,30300,1.16886294209556,12818
2015-03-10,2.00502631073074,74506385.3776852524635805900618,0.27243345,37159804.32722157,64160.84194338368,32000,1.23444271112403,14028
2015-03-11,2.01850832806767,75068232.5299530203555580436419,0.27452467,37189954.32722157,60858.0260912402505,30150,1.16307649188717,15607
2015-03-12,2.05781263876485,76587371.0222656100543770778145,0.28000468,37217854.32722157,57412.972621539315,27900,1.14302322884261,11537
2015-03-13,1.99826260740836,74428596.5931516492958971903252,0.27208393,37246654.32722157,57549.963093360768,28800,1.19332017510126,14767
2015-03-14,2.0113525445623,74976392.966199147884370768811,0.27405436,37276604.32722157,60240.008709640885,29950,1.2409701126487,23972
2015-03-15,2.03293899014787,75834325.3586654136978805535559,0.27709061,37302804.32722157,53263.001541874194,26200,1.07879984977445,12211
2015-03-16,2.04894128768907,76489958.1005230680032191572399,0.2795272,37331454.32722157,58702.1678922918555,28650,1.16116704460419,15990
2015-03-17,1.99931928406727,74687979.3506133165418480750139,0.27330926,37356704.32722157,50482.8119226985675,25250,1.02336711609968,13216
2015-03-18,1.77151605189888,66217329.0180655170100729948416,0.24257722,37378904.32722157,39327.656352155136,22200,0.899752474352978,14104
2015-03-19,1.79854915331821,67267364.8110597313327953857897,0.24682483,37400904.32722157,39568.08137300062,22000,0.863383343506609,12314
2015-03-20,1.78785128019713,66914453.9557506672701347880941,0.24551607,37427304.32722157,47199.273797204232,26400,0.914528025602053,12343
2015-03-21,1.76703066615528,66193771.5643097721145965853896,0.24285968,37460454.32722157,58577.066583047532,33150,1.1483562139662,26493
2015-03-22,1.80519083255519,67682388.7346189583070763834483,0.24829227,37493204.32722157,59119.9997661824725,32750,1.13449972872981,16965
2015-03-23,1.7697852555931,66410402.971018992875425463167,0.24375234,37524554.32722157,55482.767762843685,31350,1.14767822350338,14944
2015-03-24,1.67771464352416,63007084.0117858798106059681312,0.23198522,37555304.32722157,51589.72528836792,30750,1.13380836720802,13282
2015-03-25,1.69581635814027,63742946.1436749415579214296239,0.23492306,37588354.32722157,56046.7306365359235,33050,1.2186135458935,12759
2015-03-26,1.7161400539918,64558107.205192589534281563126,0.23789754,37618204.32722157,51226.78061165523,29850,1.18120118248203,14126
2015-03-27,1.69863660300753,63948409.6801411292827106884221,0.23564411,37646904.32722157,48750.870506316111,28700,1.17102957330402,12449
2015-03-28,1.711287274925,64475065.72573973227198013225,0.23756865,37676354.32722157,50397.41024654125,29450,1.20163139142172,24140
2015-03-29,1.66124080754606,62639749.8223733213735296005142,0.23082189,37706604.32722157,50252.534428268315,30250,1.23670387279444,16093
2015-03-30,1.68960950646068,63759280.6080655677817088528676,0.23523314,37736104.32722157,49843.48044059006,29500,1.21252348675194,13960
2015-03-31,1.65155135295934,62371752.3443822412253393809638,0.23012412,37765554.32722157,48638.187344652563,29450,1.21046836219813,15266
2015-04-01,1.66845312463551,63053937.4380228480501772599507,0.23262452,37791854.32722157,43880.317177913913,26300,1.08099551530766,11902
2015-04-02,1.69234002786004,64001430.1987496230623660290628,0.23612861,37818304.32722157,44762.393736898058,26450,1.08017277930098,13820
2015-04-03,1.69750354073904,64250091.9865614158773476290928,0.23718818,37849754.32722157,53386.486356242808,31450,1.2811061838738,10954
2015-04-04,1.68529481203714,63837289.4777988716632597287384,0.23565129,37879004.32722156,49294.873252086345,29250,1.19148985304638,24779
2015-04-05,1.70818354586932,64754256.2943893180129704465392,0.23917054,37908254.32722156,49964.36871667761,29250,1.19889448384006,14333
2015-04-06,1.67857219741092,63678490.0017542048651092034352,0.23528198,37936104.32722156,46748.235697894122,27850,1.15976421969377,13980
2015-04-07,1.67206491783953,63480871.4768779303863428362668,0.2345301,37965554.32722156,49242.3118303741585,29450,1.22639340287187,13021
2015-04-08,1.60636306881799,61034815.8868231663204700438644,0.22552127,37995654.32722156,48351.528371421499,30100,1.25346150853797,14989
2015-04-09,1.57936578225179,60052389.9094037004352110365924,0.22193987,38023104.32722156,43353.5907228116355,27450,1.15211056389091,12328
2015-04-10,1.51071013875273,57484944.4529408641894047648588,0.2124823,38051604.32722156,43055.238954452805,28500,1.19839105237619,16149
2015-04-11,1.46335730214449,55724432.8943381253495713632044,0.20600365,38079854.32722156,41339.8437855818425,28250,1.18787885016237,27146
2015-04-12,1.4184657697135,54058374.93139351690125222306,0.19986191,38110454.32722156,43405.0525532331,30600,1.28058655223313,13030
2015-04-13,1.38256310320962,52727022.4342276276521728634072,0.1950803,38137154.32722156,36914.434855696854,26700,1.10406812599813,17018
2015-04-14,1.3899486242367,53046422.294572343899386783252,0.19629009,38164304.32722156,37737.105148026405,27150,1.12267601576215,12817
2015-04-15,1.37892638118996,52668374.8817467265299733675376,0.19488216,38195204.32722156,42608.825178769764,30900,1.27774176379559,15057
2015-04-16,1.4115452337122,53957804.789213211044670675032,0.19969834,38226054.32722156,43546.17046002137,30850,1.27400789331443,10361
2015-04-17,1.41487160583116,54122877.4295814061904172718096,0.20042961,38252854.32722156,37918.559036275088,26800,1.10630692521259,12458
2015-04-18,1.41056306112355,53997135.893312001785923383738,0.20000155,38280554.32722156,39072.596793122335,27700,1.14345902344734,24534
2015-04-19,1.39660059791239,53501400.7284074278323849991284,0.19819507,38308304.32722156,38755.6665920688225,27750,1.14029723088523,14795
2015-04-20,1.40786601101896,53976885.0216095733924412807776,0.20000244,38339504.32722156,43925.419543791552,31200,1.25533042582907,14272
2015-04-21,1.44049854534712,55270638.9696345445666953479072,0.20480836,38369104.32722156,42638.756942274752,29600,1.19095450655578,12038
2015-04-22,1.44198862348075,55369773.80194279545062364497,0.20517864,38398204.32722156,41961.868943289825,29100,1.17083703178288,10949
2015-04-23,1.45430572236908,55883012.5502851078388572533648,0.20708868,38425904.32722156,40284.268509623516,27700,1.1466897735636,15256
2015-04-24,1.42771639573239,54898557.0267470294586899983284,0.20383464,38452004.32722156,37263.397928615379,26100,1.08866161511246,12707
2015-04-25,1.40666771201986,54129775.3130422808892093401816,0.20098327,38480854.32722156,40582.363491772961,28850,1.20336734084271,22979
2015-04-26,1.34429362373575,51768618.83775771052486514277,0.19224233,38509904.32722156,39051.7297695235375,29050,1.20415232140016,15669
2015-04-27,1.37920393032973,53151353.2739890049885062616815,0.19742988,38537704.32722155,38341.869263166494,27800,1.11755227673167,13719
2015-04-28,1.36743228926129,52736057.7267610650747876687995,0.19589446,38565754.32722155,38356.4757137791845,28050,1.12760220727782,11109
2015-04-29,1.36337798568208,52621760.661815569367088024824,0.19567502,38596604.32722155,42060.210858292168,30850,1.24016142939468,10251
2015-04-30,1.44285923027405,55732175.4439830649682815657775,0.20723798,38626204.32722155,42708.63321611188,29600,1.20422998700508,13281
2015-05-01,1.40921345486602,54473504.4991885359590595580708,0.2025878,38655254.32722154,40937.650863857881,29050,1.18809188118974,10768
2015-05-02,1.42294476224747,55043564.9537017703169309945038,0.20468746,38682854.32722154,39273.275438030172,27600,1.12878953255893,22790
2015-05-03,1.43332570620017,55483184.2939027303030871756618,0.20637649,38709404.32722154,38054.7974996145135,26550,1.08179454503308,16020
2015-05-04,1.41100937580077,54660886.6634898230215466925858,0.20334744,38738854.32722154,41554.2261173326765,29450,1.16330333068461,11258
2015-05-05,1.40364684196263,54412656.6319405935696684110502,0.20243374,38765204.32722154,36986.0942857153005,26350,1.04085034850729,12650
2015-05-06,1.37736443461821,53432035.6040835395293399882434,0.19879538,38792954.32722154,38221.8630606553275,27750,1.09615169529705,10624
2015-05-07,1.44988219313389,56289435.1049853783119089119906,0.20941424,38823454.32722154,44221.406890583645,30500,1.18962155561758,12434
2015-05-08,1.4853588256843,57713400.795616328985208199822,0.21469202,38854854.32722154,46640.26712648702,31400,1.21085934254536,12900
2015-05-09,1.446051978522,56229954.35001201772001576388,0.20920707,38885154.32722154,43815.3749492166,30300,1.16844070315683,23699
2015-05-10,1.43749421809349,55940884.3392840589291076617746,0.20815045,38915554.32722154,43699.824230042096,30400,1.19213710531889,13755
2015-05-11,1.44231032373289,56166022.1749053827343348144506,0.20902962,38941704.32722154,37716.4149656150735,26150,1.07804704640218,15560
2015-05-12,1.44422364177873,56279885.1347688917156643698442,0.20965676,38968954.32722154,39355.0942384703925,27250,1.12339510571546,13212
2015-05-13,1.44482195662346,56344161.5410967488239817813284,0.20987032,38997304.32722154,40960.702470275091,28350,1.16874316502875,12386
2015-05-14,1.44852121393567,56531081.5540361072618793983318,0.21056576,39026754.32722154,42658.9497504054815,29450,1.1750886344617,11850
2015-05-15,1.45792904003644,56940518.4141851373672055529176,0.21212067,39055754.32722154,42279.94216105676,29000,1.13217419334552,11251
2015-05-16,1.44914964539833,56640527.3635611777165154560282,0.21102246,39085354.32722154,42894.829503790568,29600,1.15559848700095,22954
2015-05-17,1.4508134907682,56746544.830502455294746187028,0.21141524,39113604.32722154,40985.48111420165,28250,1.10737794314303,13354
2015-05-18,1.43848487423053,56306835.4293795031040403416162,0.20981534,39143154.32722154,42507.2280335121615,29550,1.1876222710972,13904
2015-05-19,1.44520838722717,56611420.1565221208040708972418,0.21094714,39171804.32722154,41405.2202940584205,28650,1.15145103441403,12370
2015-05-20,1.45794551453719,57154896.6506702450482116990726,0.21307582,39202354.32722154,44540.2354691111545,30550,1.22781253407849,12898
2015-05-21,1.47579426235383,57894013.2936802354274042774982,0.21584518,39229054.32722154,39403.706804847261,26700,1.08069332329296,11470
2015-05-22,1.80651705840862,70918628.6308525637252185856748,0.26830824,39257104.32722154,50672.803488361791,28050,1.13884917379363,13422
2015-05-23,1.7779423898739,69845229.920073856111417963806,0.2642942,39284304.32722154,48360.03300457008,27200,1.10433859276958,12977
2015-05-24,1.83348335592373,72080747.5211640265261510531442,0.27298103,39313554.32722154,53629.3881607691025,29250,1.18453921909818,23124
2015-05-25,1.77842883494835,69966954.920193547645604907459,0.26492787,39342004.32722154,50596.3003542805575,28450,1.11676698155202,13368
2015-05-26,1.80584461486513,71096110.3015298834373947309002,0.26918777,39370004.32722154,50563.64921622364,28000,1.09910282894399,12234
2015-05-27,1.83573454971117,72325012.0269706453603756026018,0.2737819,39398404.32722154,52134.861211797228,28400,1.1148042979289,12270
2015-05-28,1.82151626051235,71815836.575568513989292356019,0.27181248,39426404.32722154,51002.4552943458,28000,1.09044544789675,11207
2015-05-29,1.81939796650468,71780806.8153455357652498068072,0.27166728,39453054.32722154,48486.955807349722,26650,1.02997616098642,11935
2015-05-30,1.77524321621399,70091846.8254868226581226152047,0.26529195,39482954.32722153,53079.772164798301,29900,1.1555830098872,22452
2015-05-31,1.62611247941144,64252914.6580290421188648963032,0.24334125,39513204.32722153,49189.90250219606,30250,1.16911798752314,13877
2015-06-01,1.60177205809437,63337598.0068017333523686357861,0.23993016,39542204.32722153,46451.38968473673,29000,1.12158124233947,14244
2015-06-02,1.65901411489589,65649767.1772300358907477675528,0.24871405,39571554.32722152,48692.0642721943715,29350,1.13511756767805,11559
2015-06-03,1.68895964515491,66883738.1844417941263902856632,0.2533706,39600554.32722152,48979.82970949239,29000,1.12158124233947,11971
2015-06-04,1.67180741788357,66255072.6509412219174169584264,0.25096567,39630804.32722152,50572.1743909779925,30250,1.1781488028791,11083
2015-06-05,1.74546350034357,69223955.4253579839407234976264,0.26214312,39659354.32722152,49832.9829348089235,28550,1.11790734337395,9303
2015-06-06,1.75634298794786,69708119.1687935712400804299472,0.2639914,39689354.32722152,52690.2896384358,30000,1.17468372333515,22869
2015-06-07,1.71495143649304,68115563.2940390449435960182208,0.25796262,39718654.32722152,50248.077089246072,29300,1.15088289487376,13399
2015-06-08,1.7880708845416,71068494.307280790313846855232,0.26907396,39745904.32722152,48724.9316037586,27250,1.0906984764505,11837
2015-06-09,1.80202058039375,71672312.9479169718377250735,0.2712868,39773304.32722152,49375.36390278875,27400,1.096702321275,11134
2015-06-10,1.75300419773718,69772204.1618738588686606001136,0.2641565,39801504.32722152,49434.718376188476,28200,1.12872282700566,11285
2015-06-11,1.79168699215059,71360929.7946931435891041286968,0.27012826,39828904.32722152,49092.223584926166,27400,1.06717816596451,12086
2015-06-12,1.80499105403774,71945597.4812499205345914201648,0.27224526,39859254.32722152,54781.478490045409,30350,1.14889131015142,12569
2015-06-13,1.85911121805013,74154284.2435907036234349747976,0.28049037,39886954.32722152,51497.380739988601,27700,1.04857625341661,23790
2015-06-14,1.98399523919402,79190384.9595205253099107993104,0.29943996,39914604.32722152,54857.468363714653,27650,1.04668351649709,13686
2015-06-15,1.99752829018481,79787281.1385992699265146091112,0.30146464,39943004.32722152,56729.803441248604,28400,1.0837234557577,15436
2015-06-16,2.81951268743983,112695652.3663572381196660811416,0.42210873,39969904.32722152,75844.891292131427,26900,1.02694134817197,17179
2015-06-17,2.83810786533956,113520353.5436923555946061393312,0.42488166,39998604.32722152,81453.695735245372,28700,1.09565861310541,18670
2015-06-18,3.05570176437149,122315324.0829308395297808024648,0.45603913,40028554.32722152,91518.2678429261255,29950,1.13638881322649,14890
2015-06-19,2.81739672942034,112858163.4199279695093123737168,0.42060209,40057604.32722152,81845.374989660877,29050,1.09158999742596,14895
2015-06-20,3.02746694323741,121365259.2943685618160390210632,0.45174239,40088054.32722152,92186.3684215791345,30450,1.14419674428986,30176
2015-06-21,2.99832488652883,120291758.0082423474486112764216,0.44749092,40119654.32722152,94747.066414311028,31600,1.19084612662798,28408
2015-06-22,3.01297347090971,120967884.9213575892995910889592,0.44978653,40149004.32722152,88430.7713711999885,29350,1.15458957385998,13793
2015-06-23,2.96421700986123,119090988.2584103837475666696696,0.44254441,40176204.32722152,80626.702668225456,27200,1.07001146197586,14800
2015-06-24,2.79846343455897,112514893.0362774168281866930344,0.41809609,40205954.32722152,83254.2871781293575,29750,1.17032503653609,14979
2015-06-25,2.84182753182297,114348047.6089440072078406143144,0.42456397,40237504.32722152,89659.6586290147035,31550,1.24303306211058,15327
2015-06-26,2.86281595249523,115273443.8272236048091569533496,0.42790508,40265754.32722152,80874.5506579902475,28250,1.11413973727846,16270
2015-06-27,3.11203062414495,125398042.654116989969059239324,0.46473128,40294604.32722152,89782.0835065818075,28850,1.13780288214101,29635
2015-06-28,3.08772791089957,124518508.0513385333822618627464,0.46110501,40326904.32722152,99733.611522056111,32300,1.28915289204439,21734
2015-06-29,3.74146447618746,150982325.3693191210219044661392,0.55662873,40353804.32722152,100645.394409442674,26900,1.11500533696743,23517
2015-06-30,4.12412226834344,166534755.7211731611229483188288,0.61247829,40380654.32722152,110732.682905021364,26850,1.11293283634109,22363
2015-07-01,3.94867666011891,159568410.1281998436342731109432,0.58633897,40410604.32722152,118262.8659705613545,29950,1.24142787517377,16010
2015-07-02,4.07490793728875,164790109.5985738260046894539,0.60388677,40440204.32722152,120617.274943747,29600,1.20816078788714,17590
2015-07-03,4.14945563015586,167932221.8180884935695983461072,0.6137666,40470904.32722152,127388.287845784902,30700,1.24386268829513,15682
2015-07-04,4.137079161654,167555447.32029046685274759408,0.61184778,40500904.32722152,124112.37484962,30000,1.215500998334,25093
2015-07-05,4.86422134347613,197157370.1755392981127213423176,0.71341807,40532154.32722152,152006.9169836290625,31250,1.29210294130825,19148
2015-07-06,5.396845521294,218905522.17669298435901504688,0.78303588,40561754.32722152,159746.6274303024,29600,1.26758761738667,22079
2015-07-07,5.26200330283031,213602627.6429658362723943402712,0.76186014,40593404.32722152,166542.4045345793115,31650,1.35537662467189,18430
2015-07-08,6.36949458842983,258755649.6215050907681575016433,0.91138334,40624204.32722151,196180.433323638764,30800,1.32695917501847,18929
2015-07-09,7.70593881449669,313255307.9842313125274767918019,1.07591558,40651154.32722151,207675.0510506857955,26950,1.24015960985385,25151
2015-07-10,4.41981692654425,179790216.0268791851543685668175,0.6331031,40678204.32722151,119556.0478630219625,27050,1.24476131527075,26359
2015-07-11,4.33197392959398,176341031.7013034736612958225098,0.62447709,40706854.32722151,124111.053082867527,28650,1.31838860194111,29386
2015-07-12,5.2764928325988,214944026.335222889202356560188,0.75764181,40736154.32722151,154601.23999514484,29300,1.32874227096273,22623
2015-07-13,4.70313632890354,191729251.7196766244188330031454,0.67488552,40766254.32722151,141564.403499996554,30100,1.34198672043006,15404
2015-07-14,4.5974869464888,187562315.604164033750554334088,0.66097191,40796704.32722151,139993.47752058396,30450,1.35759121717925,12575
2015-07-15,4.17949523084959,170633161.3759199304221989226809,0.60240936,40826260.57722151,123713.058833147864,29600,1.32449611420954,14786
2015-07-16,3.60296963405731,147195646.9463841916768704047381,0.52200798,40853979.32722151,100342.7043084960835,27850,1.28624632046898,15798
2015-07-17,3.77047884119338,154145486.3971331444478680056038,0.54607186,40882204.32722151,107081.599089891992,28400,1.31164795336873,10826
2015-07-18,4.00443491988337,163812114.5615986093081328552887,0.57996031,40907673.07722151,102513.533949014272,25600,1.18233054951547,10629
2015-07-19,3.71030259321156,151874156.7547068814453424126556,0.53797658,40933091.82722151,94798.231256555358,25550,1.15468707658644,19510
2015-07-20,3.93677125421763,161258041.1505438112602067572213,0.57094618,40962004.32722151,114166.36637231127,29000,1.26282832836664,10053
2015-07-21,3.78402317605604,155113772.0515465097884632534204,0.54923081,40991760.57722151,112763.890646469992,29800,1.29766497190779,8921
2015-07-22,3.84158795573379,157588701.3564493578768714218229,0.55782186,41021760.57722151,115247.6386720137,30000,1.30637413279308,9656
2015-07-23,3.79756469614647,155896336.9262442248725565945697,0.55214449,41051660.57722151,113547.184414779453,29900,1.31211805180346,8983
2015-07-24,4.62582076035024,190037323.5319253549251136616624,0.67063242,41081860.57722151,139699.786962577248,30200,1.3261732821686,12027
2015-07-25,4.65989204409246,191576832.0216329647036363408146,0.67580963,41111860.57722151,139796.7613227738,30000,1.31739067765092,11492
2015-07-26,4.68805932648597,192871029.5316685914365145972147,0.67982219,41140910.57722151,136188.1234344174285,29050,1.29758720292687,20635
2015-07-27,4.69271665909307,193201775.4849277799830570959357,0.68078193,41170560.57722151,139139.0489421095255,29650,1.34275761116753,11736
2015-07-28,5.11638698341936,210796732.7501311123152679424336,0.74132701,41200310.57722151,152212.51275672596,29750,1.34728630462847,12406
2015-07-29,4.8295919820613,199114469.320087473582316498563,0.70070172,41228010.57722151,133779.69790309801,27700,1.25618914230101,11676
2015-07-30,4.6019684508366,189854487.213726161360263015266,0.66813215,41255060.57722151,124483.24659513003,27050,1.24594291472432,9843
2015-07-31,4.63128791550371,191204159.9641034773319038968021,0.67267998,41285310.57722151,140096.4594439872275,30250,1.39333727062517,9960
2015-08-01,4.20775148700536,173843086.8043716352195792772936,0.6120532,41314960.57722151,124759.831589708924,29650,1.36570082889376,16579
2015-08-02,4.20782979739474,173972346.6974536292485858888574,0.61261327,41344910.57722151,126024.502431972463,29950,1.38075168659033,12851
2015-08-03,4.20778939400235,174098382.6309162196290214105485,0.61295108,41375260.57722151,127706.4081079713225,30350,1.39998206510903,11250
2015-08-04,4.39132341748858,181820596.8874064194369185553558,0.63967409,41404510.57722151,128446.209961540965,29250,1.34924136423194,11050
2015-08-05,4.33367384824629,179555854.2904623046781343656979,0.63149177,41432710.57722151,122209.602520545378,28200,1.30780062452466,9578
2015-08-06,4.05412773404694,168093097.8160081085168531176794,0.59151862,41462210.57722151,119596.76815438473,29500,1.39933599355905,10891
2015-08-07,4.19017931647008,173848698.5801060045884274474208,0.61158055,41489560.57722151,114601.404305456688,27350,1.29735048894373,9981
2015-08-08,3.88391490862829,161254362.2149119729178335825179,0.56762121,41518510.57722151,112439.3366047889955,28950,1.3732466784249,18414
2015-08-09,3.93367605275753,163428350.2114246621023411304703,0.57518188,41545960.57722151,107979.4076481941985,27450,1.28333852088867,10626
2015-08-10,3.95582591989324,164459746.4265845641323150315924,0.5787515,41574060.57722151,111158.708349000044,28100,1.30331845781228,11821
2015-08-11,4.14691157479458,172520481.2341426453322054074158,0.60668875,41602160.57722151,116528.215251727698,28100,1.30331845781228,9023
2015-08-12,4.05387689888393,168765370.5054312700251993893343,0.5935811,41630610.57722151,115332.7977732478085,28450,1.31828402038442,11564
2015-08-13,3.89750289630858,162366699.0075050506294119735558,0.57119881,41659160.57722151,111273.707689609959,28550,1.30225087809807,10762
2015-08-14,4.02949631955782,167976245.3705701427958073927082,0.5909325,41686660.57722151,110811.14878784005,27500,1.25435723809797,11674
